eventname	origintime	hyplon	hyplat	hypdepth (km)	mw	network	station	stlon	stlat	stelev	hypdist	duration_e	duration_n	duration_horiz	pga	pgv	tPGV_origin	tPGV_parriv	tPGA_origin	tPGA_parriv	polygon	ask14	sk13	z16	ask14_dE	ask14_dE_std	ask14_dS	ask14_dS_std	ask14_dPol	ask14_dPol_std	ask14_dP	sk13_dE	sk13_dE_std	sk13_dS	sk13_dS_std	sk13_dPol	sk13_dPol_std	sk13_dP	z16_dE	z16_dE_std	z16_dS	z16_dS_std	z16_dPol	z16_dPol_std	z16_dP
196	2020/5/18T23:22:37.2	25.5762	34.3066	7	5.2	HL	VLI	22.94686	36.71803	220	358.4722082	60	60	60	0.000334061	5.85E-05	-13895972.31	-13895981.51	-13895972.09	-13895981.29	1	-1.707663877	-1.450196645	-2.094915132	-0.826509415	0.104603435	-0.737823002	0.188115904	-0.121445062	0.10801017	-0.005938251	-0.81379422	0.101050847	-0.598419187	0.179530129	-0.178695094	0.099378435	0.056110316	0.823476381	0.11129827	-0.646455057	0.181996641	-0.13043653	0.110764729	0.055119564
337	2020/6/28T11:18:35.0	26.6757	35.5289	8	4.4	HL	VLI	22.94686	36.71803	220	360.7425185	60	60	60	0.00010925	8.36E-06	-10397044.84	-10397054.04	-10397039.37	-10397048.57	1	-1.184769789	-0.930882843	-2.631276166	-0.007932511	0.176900345	-0.737823002	0.188115904	-0.121445062	0.10801017	-0.301621067	0.062978717	0.171382307	-0.598419187	0.179530129	-0.178695094	0.099378435	-0.301348818	0.645813932	0.181209306	-0.646455057	0.181996641	-0.13043653	0.110764729	-0.303579021
436	2020/9/18T16:28:18.6	25.2933	34.9338	52	5.3	HL	VLI	22.94686	36.71803	220	294.7262779	60	60	60	0.001298139	0.000112493	-3293643.125	-3293652.327	-3293642.995	-3293652.197	1	-1.203440729	-0.930005164	-1.479198682	-0.273046508	0.11201441	-0.737823002	0.188115904	-0.121445062	0.10801017	-0.05517801	-0.229920928	0.108296396	-0.598419187	0.179530129	-0.178695094	0.099378435	-0.007571494	1.498907075	0.118139703	-0.646455057	0.181996641	-0.13043653	0.110764729	-0.00459468
446	2020/9/24T18:52:14.0	25.9195	35.2927	16	4.1	HL	VLI	22.94686	36.71803	220	311.5889194	60	60	60	0.000354259	1.06E-05	-2766601.095	-2766610.297	-2766601.995	-2766611.197	1	0.097680023	0.369145282	-1.798005205	0.541387096	0.169266907	-0.737823002	0.188115904	-0.121445062	0.10801017	0.431509138	0.576252118	0.163985278	-0.598419187	0.179530129	-0.178695094	0.099378435	0.485405905	0.782007589	0.173513417	-0.646455057	0.181996641	-0.13043653	0.110764729	0.393498284
476	2020/10/12T0:30:41.2	26.293	35.6314	21	5.1	HL	VLI	22.94686	36.71803	220	324.9518036	60	60	60	0.000494794	3.23E-05	-1277495.295	-1277504.497	-1277493.455	-1277502.657	1	-1.516463828	-1.181336	-1.959951176	-0.868885145	0.104558228	-0.737823002	0.188115904	-0.121445062	0.10801017	0.227637528	-0.718689592	0.101010256	-0.598419187	0.179530129	-0.178695094	0.099378435	0.229866334	0.762958612	0.111240824	-0.646455057	0.181996641	-0.13043653	0.110764729	0.25060129
477	2020/10/12T0:44:26.5	26.3168	35.6003	27	4.4	HL	VLI	22.94686	36.71803	220	328.7211327	60	60	60	0.000256632	8.34E-06	-1276665.735	-1276674.937	-1276671.255	-1276680.457	1	-0.679481661	-0.386791738	-2.099737933	-0.138118991	0.145103528	-0.737823002	0.188115904	-0.121445062	0.10801017	0.333853542	-0.023105317	0.140510509	-0.598419187	0.179530129	-0.178695094	0.099378435	0.32882632	0.567691467	0.149660425	-0.646455057	0.181996641	-0.13043653	0.110764729	0.306081677
481	2020/10/12T4:11:27.9	26.2926	35.6319	8	5.2	HL	VLI	22.94686	36.71803	220	324.3074961	60	60	60	0.000845963	5.66E-05	-1264248.135	-1264257.337	-1264265.735	-1264274.937	1	-1.146278678	-0.853369967	-1.511053554	-0.610439738	0.103953817	-0.737823002	0.188115904	-0.121445062	0.10801017	0.339377271	-0.500548741	0.100412146	-0.598419187	0.179530129	-0.178695094	0.099378435	0.339691516	1.103181701	0.110680821	-0.646455057	0.181996641	-0.13043653	0.110764729	0.359275823
484	2020/10/12T5:0:33.6	26.282	35.5966	18	3.9	HL	VLI	22.94686	36.71803	220	325.3706462	60	60	60	6.72E-05	3.01E-06	-1261300.165	-1261309.367	-1261321.735	-1261330.937	1	-0.980342227	-0.751095494	-3.22790313	0.434264213	0.175177603	-0.737823002	0.188115904	-0.121445062	0.10801017	-0.539390228	0.484726214	0.169740699	-0.598419187	0.179530129	-0.178695094	0.099378435	-0.543308966	0.395730794	0.179449218	-0.646455057	0.181996641	-0.13043653	0.110764729	-0.650122847
150	2020/5/2T12:51:9.2	25.6915	34.4366	9	6	HL	VLS	20.5886	38.17683	402	618.177574	60	60	60	0.0005304	3.10E-05	-15316219.03	-15316228.23	-15316248	-15316257.2	1	-0.073309327	-0.445144639	-0.097712501	-0.930147423	0.106111378	0.975715976	0.212293539	-0.121445062	0.10801017	0.018515329	-1.180843283	0.102497743	0.736387816	0.203058807	-0.178695094	0.099378435	0.093404383	1.292843971	0.112683034	0.825625029	0.205696774	-0.13043653	0.110764729	0.11087452
157	2020/5/2T16:44:31.3	25.6375	34.4577	5	4.8	HL	VLS	20.5886	38.17683	402	612.925571	60	60	60	0.000143335	4.04E-06	-15302252.31	-15302261.51	-15302237.08	-15302246.28	1	0.757744275	0.630236414	-0.382934176	-0.245896595	0.11412002	0.975715976	0.212293539	-0.121445062	0.10801017	0.165318103	-0.194919121	0.110326472	0.736387816	0.203058807	-0.178695094	0.099378435	0.182861275	0.940341723	0.12013804	0.825625029	0.205696774	-0.13043653	0.110764729	0.178155092
184	2020/5/16T2:30:28.1	25.719	34.3469	8	4	HL	VLS	20.5886	38.17683	402	626.8849845	60	60	60	3.05E-05	1.14E-06	-14143891.65	-14143900.85	-14143893.4	-14143902.6	1	1.064086762	0.804257396	-1.356767278	-0.030194475	0.132544136	0.975715976	0.212293539	-0.121445062	0.10801017	0.25595847	-0.03559069	0.128296532	0.736387816	0.203058807	-0.178695094	0.099378435	0.197553825	-0.033928878	0.137582008	0.825625029	0.205696774	-0.13043653	0.110764729	0.178592592
190	2020/5/18T4:18:23.7	25.6998	34.4962	14	4.6	HL	VLS	20.5886	38.17683	402	614.2856327	60	60	60	5.07E-05	2.04E-06	-13964617.6	-13964626.8	-13964617.72	-13964626.92	1	0.161432423	0.004615521	-1.277911583	-0.515807616	0.110764242	0.975715976	0.212293539	-0.121445062	0.10801017	-0.161082728	-0.461402119	0.107071669	0.736387816	0.203058807	-0.178695094	0.099378435	-0.17627662	0.400549135	0.117004469	0.825625029	0.205696774	-0.13043653	0.110764729	-0.177029727
196	2020/5/18T23:22:37.2	25.5762	34.3066	7	5.2	HL	VLS	20.5886	38.17683	402	620.6741346	60	60	60	0.00013882	6.65E-06	-13895963.38	-13895972.58	-13895961.38	-13895970.58	1	0.012608445	-0.151409462	-0.657213536	-0.826509415	0.104603435	0.975715976	0.212293539	-0.121445062	0.10801017	0.000795093	-0.81379422	0.101050847	0.736387816	0.203058807	-0.178695094	0.099378435	0.020090497	0.823476381	0.11129827	0.825625029	0.205696774	-0.13043653	0.110764729	0.020741074
317	2020/6/19T20:34:11.9	25.5322	34.5557	30	4.4	HL	VLS	20.5886	38.17683	402	599.171759	60	60	60	0.000162716	2.10E-06	-11141280.33	-11141289.53	-11141276.72	-11141285.92	1	1.618266875	1.460978445	-0.113593089	-0.16009215	0.147186193	0.975715976	0.212293539	-0.121445062	0.10801017	0.940036258	-0.097269299	0.142537541	0.736387816	0.203058807	-0.178695094	0.099378435	0.915953484	0.488463149	0.151742973	0.825625029	0.205696774	-0.13043653	0.110764729	0.899374753
318	2020/6/19T21:17:15.2	25.5542	34.5483	15	4.5	HL	VLS	20.5886	38.17683	402	600.6261301	60	60	60	8.67E-05	1.42E-06	-11138659.84	-11138669.04	-11138694.02	-11138703.22	1	0.786407839	0.640046041	-0.790659428	-0.398291969	0.154560632	0.975715976	0.212293539	-0.121445062	0.10801017	0.346377041	-0.313895484	0.1497064	0.736387816	0.203058807	-0.178695094	0.099378435	0.311647264	0.405278012	0.158960249	0.825625029	0.205696774	-0.13043653	0.110764729	0.305493552
476	2020/10/12T0:30:41.2	26.293	35.6314	21	5.1	HL	VLS	20.5886	38.17683	402	581.8313412	60	60	60	0.000106958	2.79E-06	-1277468.87	-1277478.072	-1277467.13	-1277476.332	1	-0.431281027	-0.50432616	-1.154631809	-0.868885145	0.104558228	0.975715976	0.212293539	-0.121445062	0.10801017	-0.400718649	-0.718689592	0.101010256	0.736387816	0.203058807	-0.178695094	0.099378435	-0.427930828	0.762958612	0.111240824	0.825625029	0.205696774	-0.13043653	0.110764729	-0.416159429
481	2020/10/12T4:11:27.9	26.2926	35.6319	8	5.2	HL	VLS	20.5886	38.17683	402	581.4387909	60	60	60	0.000132475	4.90E-06	-1264207.86	-1264217.062	-1264235.12	-1264244.322	1	-0.396087367	-0.495310847	-1.024900676	-0.610439738	0.103953817	0.975715976	0.212293539	-0.121445062	0.10801017	-0.623970396	-0.500548741	0.100412146	0.736387816	0.203058807	-0.178695094	0.099378435	-0.637056367	1.103181701	0.110680821	0.825625029	0.205696774	-0.13043653	0.110764729	-0.626651385
127	2020/4/11T10:22:55.6	26.1795	35.2176	21	4.8	HP	VLX	22.3793	37.3703	1035	417.1623677	60	60	60	0.000955678	1.27E-05	-17139546.23	-17139555.43	-17139591.15	-17139600.35	1	0.700520016	0.944795322	-0.176981354	-0.225334057	0.110173683	-0.662560711	0.196372723	-0.121445062	0.10801017	1.725807994	-0.112820926	0.106491447	-0.625132305	0.187579531	-0.178695094	0.099378435	1.776842108	1.008544521	0.116456224	-0.619465435	0.190109339	-0.13043653	0.110764729	1.76099558
150	2020/5/2T12:51:9.2	25.6915	34.4366	9	6	HP	VLX	22.3793	37.3703	1035	442.0467871	60	60	60	0.00049577	6.65E-05	-15316246.84	-15316256.04	-15316246.67	-15316255.87	1	-1.798841494	-1.918221784	-1.668744472	-0.930147423	0.106111378	-0.662560711	0.196372723	-0.121445062	0.10801017	-0.06874015	-1.180843283	0.102497743	-0.625132305	0.187579531	-0.178695094	0.099378435	-0.018152641	1.292843971	0.112683034	-0.619465435	0.190109339	-0.13043653	0.110764729	-0.015066987
184	2020/5/16T2:30:28.1	25.719	34.3469	8	4	HP	VLX	22.3793	37.3703	1035	451.1677368	60	60	60	3.48E-05	2.13E-06	-14143885.82	-14143895.02	-14143907.22	-14143916.42	1	-0.544512729	-0.457825221	-2.719579476	-0.030194475	0.132544136	-0.662560711	0.196372723	-0.121445062	0.10801017	0.285635667	-0.03559069	0.128296532	-0.625132305	0.187579531	-0.178695094	0.099378435	0.296991329	-0.033928878	0.137582008	-0.619465435	0.190109339	-0.13043653	0.110764729	0.260870858
190	2020/5/18T4:18:23.7	25.6998	34.4962	14	4.6	HP	VLX	22.3793	37.3703	1035	437.7819758	60	60	60	4.23E-05	6.27E-06	-13964618.3	-13964627.5	-13964615.79	-13964624.99	1	-1.775524354	-1.588119433	-2.970131719	-0.515807616	0.110764242	-0.662560711	0.196372723	-0.121445062	0.10801017	-0.459762817	-0.461402119	0.107071669	-0.625132305	0.187579531	-0.178695094	0.099378435	-0.407491454	0.400549135	0.117004469	-0.619465435	0.190109339	-0.13043653	0.110764729	-0.424159399
196	2020/5/18T23:22:37.2	25.5762	34.3066	7	5.2	HP	VLX	22.3793	37.3703	1035	446.0785529	60	60	60	0.000132755	1.71E-05	-13895959.04	-13895968.24	-13895959.63	-13895968.83	1	-1.74671266	-1.585776486	-2.190372197	-0.826509415	0.104603435	-0.662560711	0.196372723	-0.121445062	0.10801017	-0.120249324	-0.81379422	0.101050847	-0.625132305	0.187579531	-0.178695094	0.099378435	-0.052756406	0.823476381	0.11129827	-0.619465435	0.190109339	-0.13043653	0.110764729	-0.067327123
337	2020/6/28T11:18:35.0	26.6757	35.5289	8	4.4	HP	VLX	22.3793	37.3703	1035	436.0402477	60	60	60	4.88E-05	3.81E-06	-10397023.93	-10397033.13	-10397020.79	-10397029.99	1	-1.221248438	-1.058185652	-2.723971892	-0.007932511	0.176900345	-0.662560711	0.196372723	-0.121445062	0.10801017	-0.413362006	0.062978717	0.171382307	-0.625132305	0.187579531	-0.178695094	0.099378435	-0.401938509	0.645813932	0.181209306	-0.619465435	0.190109339	-0.13043653	0.110764729	-0.423264369
436	2020/9/18T16:28:18.6	25.2933	34.9338	52	5.3	HP	VLX	22.3793	37.3703	1035	380.3154069	60	60	60	0.000496513	3.95E-05	-3293631.86	-3293641.062	-3293638.26	-3293647.462	1	-1.258166434	-1.051682596	-1.569261731	-0.273046508	0.11201441	-0.662560711	0.196372723	-0.121445062	0.10801017	-0.185166005	-0.229920928	0.108296396	-0.625132305	0.187579531	-0.178695094	0.099378435	-0.102535808	1.498907075	0.118139703	-0.619465435	0.190109339	-0.13043653	0.110764729	-0.121647351
476	2020/10/12T0:30:41.2	26.293	35.6314	21	5.1	HP	VLX	22.3793	37.3703	1035	400.7728923	60	60	60	0.000200593	1.54E-05	-1277494.82	-1277504.022	-1277491.73	-1277500.932	1	-1.625508832	-1.368035836	-2.11552251	-0.868885145	0.104558228	-0.662560711	0.196372723	-0.121445062	0.10801017	0.043330234	-0.718689592	0.101010256	-0.625132305	0.187579531	-0.178695094	0.099378435	0.069879616	0.762958612	0.111240824	-0.619465435	0.190109339	-0.13043653	0.110764729	0.068040334
477	2020/10/12T0:44:26.5	26.3168	35.6003	27	4.4	HP	VLX	22.3793	37.3703	1035	404.7355408	60	60	60	4.65E-05	2.84E-06	-1276671.53	-1276680.732	-1276665.92	-1276675.122	1	-1.588352414	-1.380331002	-3.061260444	-0.138118991	0.145103528	-0.662560711	0.196372723	-0.121445062	0.10801017	-0.650279502	-0.023105317	0.140510509	-0.625132305	0.187579531	-0.178695094	0.099378435	-0.637999825	0.567691467	0.149660425	-0.619465435	0.190109339	-0.13043653	0.110764729	-0.682430456
481	2020/10/12T4:11:27.9	26.2926	35.6319	8	5.2	HP	VLX	22.3793	37.3703	1035	400.2095719	60	60	60	0.000362185	2.93E-05	-1264253.28	-1264262.482	-1264253.19	-1264262.392	1	-1.205264217	-0.984159436	-1.61083462	-0.610439738	0.103953817	-0.662560711	0.196372723	-0.121445062	0.10801017	0.205129442	-0.500548741	0.100412146	-0.625132305	0.187579531	-0.178695094	0.099378435	0.235615165	1.103181701	0.110680821	-0.619465435	0.190109339	-0.13043653	0.110764729	0.232505135
127	2020/4/11T10:22:55.6	26.1795	35.2176	21	4.8	HL	VLY	23.7942	37.8524	256	362.6874515	60	60	60	0.000123622	1.03E-05	-17139554.93	-17139564.13	-17139577.28	-17139586.48	1	-1.822022648	-1.59668018	-2.509882099	-0.225334057	0.110173683	-0.894922576	0.192613767	-0.121445062	0.10801017	-0.564372806	-0.112820926	0.106491447	-0.853519927	0.183911592	-0.178695094	0.099378435	-0.536245771	1.008544521	0.116456224	-0.669039081	0.186495579	-0.13043653	0.110764729	-0.522331519
138	2020/4/19T10:34:29.7	25.0214	34.3707	15	3.8	HL	VLY	23.7942	37.8524	256	402.1008354	60	60	60	1.51E-05	7.71E-07	-16447667.61	-16447676.81	-16447679.57	-16447688.77	1	-1.358095364	-1.319914965	-3.693520116	-0.212806541	0.209393089	-0.894922576	0.192613767	-0.121445062	0.10801017	-0.112973038	-0.176138741	0.202890066	-0.853519927	0.183911592	-0.178695094	0.099378435	-0.196162742	-0.445255609	0.214513456	-0.669039081	0.186495579	-0.13043653	0.110764729	-0.252169406
150	2020/5/2T12:51:9.2	25.6915	34.4366	9	6	HL	VLY	23.7942	37.8524	256	415.7861801	60	60	60	0.000424785	8.58E-05	-15316254.55	-15316263.75	-15316257.96	-15316267.16	1	-2.110771059	-2.30142837	-1.831456123	-0.930147423	0.106111378	-0.894922576	0.192613767	-0.121445062	0.10801017	-0.148307851	-1.180843283	0.102497743	-0.853519927	0.183911592	-0.178695094	0.099378435	-0.172971605	1.292843971	0.112683034	-0.669039081	0.186495579	-0.13043653	0.110764729	-0.128204992
153	2020/5/2T13:33:52.6	25.4242	34.3707	5	4.7	HL	VLY	23.7942	37.8524	256	413.2818116	60	60	60	5.41E-05	8.89E-06	-15313692.83	-15313702.03	-15313693.01	-15313702.21	1	-1.903600814	-1.760000116	-2.784226087	-0.494701994	0.146451416	-0.894922576	0.192613767	-0.121445062	0.10801017	-0.376583035	-0.434426957	0.141806343	-0.853519927	0.183911592	-0.178695094	0.099378435	-0.377959676	0.550454075	0.151027598	-0.669039081	0.186495579	-0.13043653	0.110764729	-0.338585061
157	2020/5/2T16:44:31.3	25.6375	34.4577	5	4.8	HL	VLY	23.7942	37.8524	256	411.5937549	60	60	60	8.76E-05	9.70E-06	-15302265.52	-15302274.72	-15302272.61	-15302281.81	1	-1.653005094	-1.493558858	-2.384985568	-0.245896595	0.11412002	-0.894922576	0.192613767	-0.121445062	0.10801017	-0.374792714	-0.194919121	0.110326472	-0.853519927	0.183911592	-0.178695094	0.099378435	-0.351026255	0.940341723	0.12013804	-0.669039081	0.186495579	-0.13043653	0.110764729	-0.32923219
184	2020/5/16T2:30:28.1	25.719	34.3469	8	4	HL	VLY	23.7942	37.8524	256	425.8944469	60	60	60	1.74E-05	1.56E-06	-14143897.89	-14143907.09	-14143912.94	-14143922.14	1	-1.40219548	-1.370892991	-3.412339429	-0.030194475	0.132544136	-0.894922576	0.192613767	-0.121445062	0.10801017	-0.339685219	-0.03559069	0.128296532	-0.853519927	0.183911592	-0.178695094	0.099378435	-0.387688819	-0.033928878	0.137582008	-0.669039081	0.186495579	-0.13043653	0.110764729	-0.38231545
190	2020/5/18T4:18:23.7	25.6998	34.4962	14	4.6	HL	VLY	23.7942	37.8524	256	410.1969997	60	60	60	6.29E-05	7.46E-06	-13964623.18	-13964632.38	-13964622.76	-13964631.96	1	-1.567861888	-1.433350349	-2.595781813	-0.515807616	0.110764242	-0.894922576	0.192613767	-0.121445062	0.10801017	-0.019738487	-0.461402119	0.107071669	-0.853519927	0.183911592	-0.178695094	0.099378435	-0.024334748	0.400549135	0.117004469	-0.669039081	0.186495579	-0.13043653	0.110764729	-0.000235847
193	2020/5/18T11:48:9.0	25.6073	34.3121	15	4.5	HL	VLY	23.7942	37.8524	256	425.6727106	60	60	60	2.49E-05	2.32E-06	-13937635.97	-13937645.17	-13937645.55	-13937654.75	1	-2.123054431	-2.024137147	-3.31901409	-0.655706001	0.140087429	-0.894922576	0.192613767	-0.121445062	0.10801017	-0.435032644	-0.592341311	0.135626449	-0.853519927	0.183911592	-0.178695094	0.099378435	-0.484182353	0.119249391	0.14483218	-0.669039081	0.186495579	-0.13043653	0.110764729	-0.44216838
196	2020/5/18T23:22:37.2	25.5762	34.3066	7	5.2	HL	VLY	23.7942	37.8524	256	424.9615884	60	60	60	0.000104191	1.35E-05	-13895962.26	-13895971.46	-13895969.68	-13895978.88	1	-2.107273368	-2.010664992	-2.392686617	-0.826509415	0.104603435	-0.894922576	0.192613767	-0.121445062	0.10801017	-0.248448168	-0.81379422	0.101050847	-0.853519927	0.183911592	-0.178695094	0.099378435	-0.24925729	0.823476381	0.11129827	-0.669039081	0.186495579	-0.13043653	0.110764729	-0.220067897
387	2020/8/1T3:43:43.3	25.8563	34.5538	6	3.8	HL	VLY	23.7942	37.8524	256	410.3369656	60	60	60	0.001894543	1.32E-05	-7486729.2	-7486738.402	-7486729.2	-7486738.402	1	3.56141408	3.588054394	1.218330317	0.236141204	0.289563184	-0.894922576	0.192613767	-0.121445062	0.10801017	4.357588662	0.246740492	0.280305343	-0.853519927	0.183911592	-0.178695094	0.099378435	4.288927385	0.064084993	0.301994824	-0.669039081	0.186495579	-0.13043653	0.110764729	4.150340426
436	2020/9/18T16:28:18.6	25.2933	34.9338	52	5.3	HL	VLY	23.7942	37.8524	256	354.5379903	60	60	60	0.000280978	3.09E-05	-3293638.89	-3293648.092	-3293654.18	-3293663.382	1	-2.003804969	-1.862603604	-2.157904392	-0.273046508	0.11201441	-0.894922576	0.192613767	-0.121445062	0.10801017	-0.698442676	-0.229920928	0.108296396	-0.853519927	0.183911592	-0.178695094	0.099378435	-0.685069194	1.498907075	0.118139703	-0.669039081	0.186495579	-0.13043653	0.110764729	-0.660716366
476	2020/10/12T0:30:41.2	26.293	35.6314	21	5.1	HL	VLY	23.7942	37.8524	256	333.1453275	60	60	60	0.000162478	1.39E-05	-1277506.58	-1277515.782	-1277500.88	-1277510.082	1	-2.46025981	-2.213738165	-2.756391805	-0.868885145	0.104558228	-0.894922576	0.192613767	-0.121445062	0.10801017	-0.55905888	-0.718689592	0.101010256	-0.853519927	0.183911592	-0.178695094	0.099378435	-0.547435091	0.762958612	0.111240824	-0.669039081	0.186495579	-0.13043653	0.110764729	-0.523255315
481	2020/10/12T4:11:27.9	26.2926	35.6319	8	5.2	HL	VLY	23.7942	37.8524	256	332.5034695	60	60	60	0.000355065	2.14E-05	-1264262	-1264271.202	-1264248.15	-1264257.352	1	-1.845255126	-1.640238456	-2.06198007	-0.610439738	0.103953817	-0.894922576	0.192613767	-0.121445062	0.10801017	-0.202499602	-0.500548741	0.100412146	-0.853519927	0.183911592	-0.178695094	0.099378435	-0.192076233	1.103181701	0.110680821	-0.669039081	0.186495579	-0.13043653	0.110764729	-0.169066669
127	2020/4/11T10:22:55.6	26.1795	35.2176	21	4.8	HP	VVK	21.8115	38.4222	651	527.9088672	60	60	60	6.10E-05	4.31E-06	-17139543.69	-17139552.89	-17139534.17	-17139543.37	1	-0.731940535	-0.266383095	-1.711635865	-0.225334057	0.110173683	0.249518042	0.226074386	-0.121445062	0.10801017	-0.61873131	-0.112820926	0.106491447	0.514782405	0.216404223	-0.178695094	0.099378435	-0.574251018	1.008544521	0.116456224	0.217860902	0.219151486	-0.13043653	0.110764729	-0.610985267
190	2020/5/18T4:18:23.7	25.6998	34.4962	14	4.6	HP	VVK	21.8115	38.4222	651	557.9887233	60	60	60	6.05E-05	3.94E-06	-13964600.24	-13964609.44	-13964618.57	-13964627.77	1	-0.021553924	0.366953053	-1.331181758	-0.515807616	0.110764242	0.249518042	0.226074386	-0.121445062	0.10801017	0.38212886	-0.461402119	0.107071669	0.514782405	0.216404223	-0.178695094	0.099378435	0.407666322	0.400549135	0.117004469	0.217860902	0.219151486	-0.13043653	0.110764729	0.377464226
196	2020/5/18T23:22:37.2	25.5762	34.3066	7	5.2	HP	VVK	21.8115	38.4222	651	568.0128784	60	60	60	0.000141442	8.76E-06	-13895940.86	-13895950.06	-13895972.78	-13895981.98	1	-0.289117525	0.081576502	-0.837762748	-0.826509415	0.104603435	0.249518042	0.226074386	-0.121445062	0.10801017	0.425267057	-0.81379422	0.101050847	0.514782405	0.216404223	-0.178695094	0.099378435	0.474681872	0.823476381	0.11129827	0.217860902	0.219151486	-0.13043653	0.110764729	0.44795599
476	2020/10/12T0:30:41.2	26.293	35.6314	21	5.1	HP	VVK	21.8115	38.4222	651	505.2657802	60	60	60	0.000587666	7.46E-06	-1277477.57	-1277486.772	-1277477.6	-1277486.802	1	0.712250039	1.211151469	0.135022155	-0.868885145	0.104558228	0.249518042	0.226074386	-0.121445062	0.10801017	1.469010351	-0.718689592	0.101010256	0.514782405	0.216404223	-0.178695094	0.099378435	1.509152211	0.762958612	0.111240824	0.217860902	0.219151486	-0.13043653	0.110764729	1.481258662
481	2020/10/12T4:11:27.9	26.2926	35.6319	8	5.2	HP	VVK	21.8115	38.4222	651	504.8126889	60	60	60	8.41E-05	8.02E-06	-1264219.87	-1264229.072	-1264234.3	-1264243.502	1	-1.407732292	-0.938847638	-1.894236184	-0.610439738	0.103953817	0.249518042	0.226074386	-0.121445062	0.10801017	-0.909417386	-0.500548741	0.100412146	0.514782405	0.216404223	-0.178695094	0.099378435	-0.858987747	1.103181701	0.110680821	0.217860902	0.219151486	-0.13043653	0.110764729	-0.888222766
